id,ipo_id,object_id,valuation_amount,valuation_currency_code,raised_amount,raised_currency_code,public_at,stock_symbol,source_url,source_description,created_at,updated_at
1115,1219,c:949,0.0,USD,97500000.0,USD,2013-09-27,NYSE:RNG,http://bigstory.ap.org/article/ringcentral-jumps-after-raising-975m-ipo,RINGCENTRAL JUMPS AFTER RAISING $97.5M IN IPO,2013-09-27 04:07:09,2013-12-11 00:12:08
1116,1220,c:267873,0.0,USD,0.0,USD,2008-01-29,NASDAQ:ATAI,,,2013-09-27 13:35:18,2013-09-27 13:40:55
1117,1221,c:268225,0.0,USD,352000000.0,USD,2013-10-02,NASDAQ:PEGI,http://www.marketwatch.com/story/pattern-energy-group-inc-completes-us352-million-initial-public-offering-2013-10-02-81735153,Pattern Energy Group Inc. Completes US$352 Million Initial Public Offering,2013-09-30 03:34:53,2013-10-04 03:25:31
1118,1222,c:25238,0.0,USD,62000000.0,USD,2013-09-27,NASDAQ:ENZY,http://www.pehub.com/2013/09/27/enzymotec-raises-62-mln-ipo/?utm_source=dlvr.it&utm_medium=twitter,Enzymotec raises $62 mln for IPO,2013-09-30 04:38:13,2013-09-30 04:41:57
1119,1223,c:268394,0.0,USD,0.0,USD,2010-05-05,NASDAQ:CHRM,,,2013-09-30 12:58:53,2013-09-30 12:59:53
1120,1224,c:227815,0.0,USD,0.0,USD,2000-01-01,NYSE:B,,,2013-10-01 12:00:46,2013-10-01 12:02:08
1121,1225,c:268818,0.0,USD,0.0,USD,,NYSE:RLGT,,,2013-10-02 03:00:39,2013-10-02 03:00:39
1122,1226,c:268828,0.0,USD,0.0,USD,,OTC:CLSXY,,,2013-10-02 04:18:42,2013-10-02 04:18:42
1123,1227,c:32412,0.0,USD,0.0,USD,2010-11-21,NASDAQ:ZGNX,,,2013-10-02 04:46:25,2013-10-02 04:47:19
1124,1228,c:36004,0.0,USD,0.0,USD,,NYSE:QUNR,,,2013-10-02 06:02:31,2013-10-02 06:02:31
1125,1229,c:29610,0.0,USD,0.0,USD,2000-10-18,NYSE:MON,,,2013-10-02 12:26:21,2013-10-02 12:27:09
1126,1230,c:82286,0.0,USD,220000000.0,USD,,NYSE:RMAX,http://www.denverpost.com/business/ci_24218488/re-max-raises-220-million-ipo-pricing-shares?source=rss&utm_source=dlvr.it&utm_medium=twitter,"Re/Max raises $220 million in IPO, pricing shares above range",2013-10-02 13:04:56,2013-10-02 13:06:39
1127,1231,c:269078,0.0,USD,0.0,USD,1991-12-16,NASDAQ:BOKF,,,2013-10-03 03:11:26,2013-10-03 03:11:56
1128,1232,c:40709,0.0,USD,0.0,USD,2006-02-01,NASDAQ:HWAY,,,2013-10-03 03:24:30,2013-10-03 03:25:25
1129,1233,c:171939,0.0,USD,0.0,USD,2007-06-06,OTC:WGBS,,,2013-10-03 05:20:27,2013-10-03 05:23:16
1130,1234,c:269148,0.0,USD,0.0,USD,1992-03-25,NASDAQ:STEM,,,2013-10-03 06:33:32,2013-10-03 06:34:33
1131,1235,c:269236,0.0,USD,0.0,USD,1994-01-03,NASDAQ:FITB,,,2013-10-03 12:39:50,2013-10-03 12:44:22
1132,1236,c:254996,0.0,USD,0.0,USD,1999-08-05,NASDAQ:ICGE,,,2013-10-04 03:34:06,2013-10-04 03:34:38
1133,1237,c:204657,0.0,USD,105000000.0,USD,,NASDAQ:PBPB,http://www.suntimes.com/22958140-420/potbelly-raises-105m-from-ipo.html?utm_source=dlvr.it&utm_medium=twitter,Potbelly raises $105M from IPO,2013-10-04 13:05:00,2013-10-04 13:05:00
1134,1239,c:81355,0.0,USD,0.0,USD,2013-09-30,OTN:RYUN,,,2013-10-07 09:50:57,2013-10-07 09:51:48
1135,1240,c:38729,0.0,USD,0.0,USD,2005-06-09,NASDAQ:ABTL,,,2013-10-07 12:48:12,2013-10-07 12:54:08
1136,1241,c:67716,0.0,USD,0.0,USD,2007-01-10,NYSE:TWC,,,2013-10-08 03:07:14,2013-10-08 03:07:55
1137,1242,c:34373,0.0,USD,0.0,USD,,NASDAQ:GLYC,,,2013-10-08 03:15:26,2013-10-08 03:15:26
1138,1244,c:80545,0.0,USD,0.0,USD,1990-03-26,NASDAQ:NTSC,,,2013-10-09 02:52:48,2013-10-09 02:53:58
1139,1245,c:36770,0.0,USD,0.0,USD,2009-09-11,OTC:AMCY,,,2013-10-09 04:10:51,2013-10-09 04:19:57
1140,1246,c:231551,0.0,USD,260000000.0,USD,2013-10-02,NYSE:BURL,,,2013-10-09 05:28:56,2013-10-09 05:37:44
1141,1247,c:220381,0.0,USD,0.0,USD,2011-08-19,OTC:ATCH,,,2013-10-09 05:48:06,2013-10-09 05:49:50
1142,1248,c:270645,0.0,USD,0.0,USD,2011-07-07,NASDAQ:DAEG,,,2013-10-09 12:46:38,2013-10-09 12:48:43
1143,1249,c:2623,0.0,USD,0.0,USD,,CVE:SLN,http://www.marketwatch.com/story/epals-announces-c10-million-non-brokered-private-placement-led-by-gsv-capital-corp-and-epals-chairman-miles-gilburne-2013-10-02,,2013-10-09 16:21:56,2013-10-09 16:23:03
1144,1250,c:270772,0.0,USD,0.0,USD,2013-10-09,NYSE:QTS,,,2013-10-10 03:57:21,2013-10-10 04:02:05
1145,1251,c:227029,0.0,USD,75000000.0,USD,2013-10-09,NASDAQ:LDRH,http://www.burrillreport.com/article-ldr_holding_raises_75m_in_ipo_.html,LDR Holding Raises $75M in IPO,2013-10-10 05:27:56,2013-10-10 05:39:02
1146,1252,c:167824,0.0,USD,0.0,USD,2000-01-01,NASDAQ:DCIN,,,2013-10-10 12:40:52,2013-10-10 12:43:26
1147,1253,,0.0,USD,0.0,USD,,NYSE:CMLP,,,2013-10-11 03:35:37,2013-10-11 03:36:05
1148,1254,c:271030,0.0,USD,0.0,USD,2010-05-10,NYSE:CMLP,,,2013-10-11 03:36:05,2013-10-11 03:36:56
1149,1255,c:238165,0.0,USD,0.0,USD,,NYSE:TXMD,,,2013-10-11 04:05:51,2013-10-11 04:05:51
1150,1256,c:258330,0.0,USD,0.0,USD,2009-01-16,NASDAQ:TEAR,,,2013-10-11 04:19:21,2013-10-11 04:20:55
1151,1258,c:271076,0.0,USD,0.0,USD,2012-06-21,NASDAQ:HOTR,,,2013-10-11 06:01:42,2013-10-11 06:02:45
1152,1259,c:271559,0.0,USD,0.0,USD,2007-05-23,NYSE:BGS,,,2013-10-14 05:31:26,2013-10-14 05:33:14
1153,1260,c:271575,0.0,USD,0.0,USD,2005-06-28,NYSE:THS,,,2013-10-14 06:04:45,2013-10-14 06:05:58
1154,1261,c:5617,0.0,USD,0.0,USD,,NYSE: MEET,,,2013-10-15 17:51:55,2013-10-15 17:51:55
1155,1262,c:23311,0.0,USD,260000000.0,USD,2013-10-16,NYSE:VEEV,http://www.bizjournals.com/sanjose/news/2013/10/15/veeva-ipo-beats-price-targets-raises.html?ana=RSS&s=article_search&utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+bizj_sanjose+%28Silicon+Valley+%2F+San+Jose+Business+Journal%29,"Veeva IPO beats price targets, raises $260 million",2013-10-16 06:13:08,2013-10-16 06:14:10
1156,1263,c:272590,0.0,USD,0.0,USD,2008-10-13,NASDAQ:PACT,,,2013-10-18 09:21:42,2013-10-18 09:22:45
1157,1264,c:223792,0.0,USD,0.0,USD,2007-06-22,NYSE:BX,,,2013-10-18 09:27:33,2013-10-18 09:28:23
1158,1265,c:23230,0.0,USD,0.0,USD,2013-10-18,NYSE:WUBA,,Dan Primack's Term Sheet 10/18/13,2013-10-18 20:48:55,2013-10-18 20:48:55
1159,1266,c:272813,0.0,USD,6500000.0,USD,2013-10-18,NYSE:VJET,,Dan Primack's Term Sheet 10/18/13,2013-10-18 20:55:59,2013-10-18 20:55:59
1160,1267,c:273188,0.0,USD,0.0,USD,2008-10-20,ASX:MEP,,,2013-10-21 09:27:10,2013-10-21 09:27:56
1161,1268,c:273194,0.0,USD,0.0,USD,2008-10-20,ASX:BRW,,,2013-10-21 09:36:47,2013-10-21 09:37:27
1162,1269,c:34407,0.0,USD,0.0,USD,1990-03-26,NASDAQ:TLAB,,,2013-10-21 13:04:29,2013-10-21 13:07:23
1163,1270,c:200605,0.0,USD,0.0,USD,1992-01-29,NASDAQ:PDLI,,,2013-10-22 05:08:42,2013-10-22 05:09:17
1164,1271,c:173991,0.0,USD,0.0,USD,2010-08-06,NASDAQ:PATH,,,2013-10-23 04:04:06,2013-10-23 04:04:57
1165,1272,c:274037,0.0,USD,0.0,USD,,NYSE:COLE,,,2013-10-24 04:27:15,2013-10-24 04:27:15
1166,1273,c:200799,0.0,USD,0.0,USD,2000-01-01,NASDAQ:ADXS,,,2013-10-24 04:53:09,2013-10-29 06:22:24
1167,1274,c:260016,0.0,USD,0.0,USD,2008-10-20,OTC:ADMA,,,2013-10-24 05:07:55,2013-10-24 05:08:37
1168,1275,c:274050,0.0,USD,0.0,USD,1998-01-09,NASDAQ:HFWA,,,2013-10-24 05:29:15,2013-10-24 05:30:50
1169,1276,c:274053,0.0,USD,0.0,USD,1998-06-23,NASDAQ:WBCO,,,2013-10-24 05:30:17,2013-10-24 05:31:11
1170,1277,c:274147,0.0,USD,0.0,USD,,NASDAQ:ACCI,,,2013-10-24 11:34:23,2013-10-24 11:34:23
1171,1278,,0.0,USD,0.0,USD,,TASE : HDST,,,2013-10-24 22:38:34,2013-10-24 22:38:55
1172,1279,c:263263,0.0,USD,0.0,USD,,OTCBB : HADSY,,,2013-10-24 22:38:55,2013-10-24 22:38:55
1173,1280,c:216469,0.0,USD,0.0,USD,,NYSE: CBI,,,2013-10-24 22:44:40,2013-10-24 22:44:40
1174,1281,c:206491,0.0,USD,0.0,USD,1990-01-02,NASDAQ:RRD,,,2013-10-25 03:34:20,2013-10-25 03:35:54
1175,1282,c:205181,0.0,USD,0.0,USD,2011-09-01,NYSE:NSPR,,,2013-10-25 04:47:53,2013-10-25 04:49:39
1176,1284,c:274499,0.0,USD,28000000.0,USD,,REPH,http://www.recropharma.com,Fortune Term Sheet,2013-10-25 19:55:47,2013-10-25 19:57:40
1177,1285,c:221060,0.0,USD,0.0,USD,2009-12-31,NASDAQ:SRNE,,,2013-10-28 02:55:13,2013-10-28 02:56:40
1178,1286,c:70361,0.0,USD,0.0,USD,2013-10-25,NASDAQ:AERI,,,2013-10-28 03:19:36,2013-10-28 03:24:11
1179,1287,c:12394,0.0,USD,577000000.0,USD,2013-10-25,NASDAQ:COMM,http://www.pehub.com/2013/10/25/the-carlyle-groups-commscope-raises-577-mln-ipo/?utm_source=dlvr.it&utm_medium=twitter,The Carlyle Groups CommScope raises $577 mln for IPO,2013-10-28 03:31:09,2013-10-28 03:31:09
1180,1288,c:12422,0.0,USD,252000000.0,USD,2013-10-25,NASDAQ:EIGI,http://www.bostonglobe.com/business/2013/10/25/endurance-web-hoster-endurance-raises-million-ipo/0mwVrnj7qmz3qefHXkRYyM/story.html?s_campaign=sm_tw,Web host company raises $252 million in IPO,2013-10-28 05:13:30,2013-10-28 05:14:27
1181,1289,c:26266,0.0,USD,0.0,USD,1994-09-29,NYSE:NTT,,,2013-10-29 02:49:45,2013-10-29 02:50:16
1182,1290,c:275136,0.0,USD,0.0,USD,1999-04-23,NASDAQ:HEOP,,,2013-10-29 03:14:34,2013-10-29 03:15:08
1183,1291,c:275461,0.0,USD,0.0,USD,,TSX:NVA,,,2013-10-30 03:32:05,2013-10-30 03:32:05
1184,1292,c:1867,0.0,USD,250000000.0,USD,2013-10-30,NASDAQ:CRTO,http://www.reuters.com/article/2013/10/29/criteo-ipo-idUSL3N0IJ62D20131029?feedType=RSS&feedName=privateEquity,French firm Criteo raises $250 mln from IPO,2013-10-30 07:06:52,2013-10-30 07:11:31
1185,1293,c:275579,0.0,USD,0.0,USD,2008-10-27,ASX:BLR,,,2013-10-30 09:32:58,2013-10-30 09:35:32
1186,1295,c:275902,0.0,USD,0.0,USD,,NASDAQ:MZOR,,,2013-10-31 10:09:14,2013-10-31 10:09:14
1187,1297,c:225697,0.0,USD,0.0,USD,,OTC:GNBP,,,2013-11-01 06:30:34,2013-11-01 06:30:34
1188,1298,c:276131,0.0,USD,0.0,USD,2013-10-23,OTC:LBIO,,,2013-11-01 06:40:32,2013-11-01 06:41:04
1189,1299,c:273403,0.0,USD,225000000.0,USD,2013-11-01,TCS,http://www.containerstore.com,The Container Store News,2013-11-01 23:12:05,2013-11-01 23:12:36
1190,1300,c:244337,0.0,USD,0.0,USD,,UHR:VX,,,2013-11-04 18:41:21,2013-11-04 18:43:14
1191,1301,c:207995,0.0,USD,0.0,USD,,LCTC,,,2013-11-05 03:35:41,2013-11-05 10:01:11
1192,1302,c:219391,0.0,USD,0.0,USD,,NYSE:ATK,,,2013-11-05 03:57:34,2013-11-05 03:57:34
1193,1303,c:210366,0.0,USD,0.0,USD,1996-11-22,NASDAQ:TISA,,,2013-11-05 06:22:37,2013-11-05 06:28:15
1194,1304,c:3408,0.0,USD,0.0,USD,1993-01-03,NYSE:ALU,,,2013-11-05 10:29:44,2013-11-05 10:30:46
1195,1305,c:196185,0.0,USD,0.0,USD,1996-01-24,NASDAQ:OTEX,,,2013-11-06 03:12:19,2013-11-06 03:20:49
1196,1306,c:256803,0.0,USD,0.0,USD,2011-09-03,OTC:PHOT,,,2013-11-06 03:19:32,2013-11-06 03:39:23
1197,1309,c:60796,0.0,USD,0.0,USD,2013-11-06,NASDAQ:KPTI,,,2013-11-07 04:03:09,2013-11-07 04:04:22
1198,1310,c:12,18100000000.0,USD,1820000000.0,USD,2013-11-07,NYSE:TWTR,http://techcrunch.com/2013/11/06/twitter-prices-ipo-at-26-per-share/,"Twitter Prices IPO Above Estimates At $26 Per Share, Raising $1.82B At Valuation Of Up To $18B",2013-11-07 04:11:42,2013-11-07 04:18:48
1199,1311,c:214069,0.0,USD,0.0,USD,2013-07-16,NASDAQ:OCRX,,,2013-11-07 04:28:37,2013-11-07 04:29:11
1200,1312,c:1105,750000000.0,USD,127000000.0,USD,2013-11-06,NASDAQ:WIX,http://venturebeat.com/2013/11/06/website-builder-wix-raises-127m-in-largest-ever-ipo-for-israeli-firm/?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+Venturebeat_deals+%28VentureBeat+%C2%BB+Deals%29,Website builder Wix raises $127M in largest-ever IPO for Israeli firm,2013-11-07 04:55:33,2013-11-07 07:17:36
1201,1313,c:277665,0.0,USD,1100000000.0,JPY,2000-08-23,TYO:4776,http://www.prweb.com/releases/2000/08/prweb17505.htm,Cybozu Announces Initial Public Offering,2013-11-07 17:07:39,2013-11-07 17:07:39
1202,1314,c:38375,0.0,USD,0.0,USD,2012-07-19,NASDAQ:DRTX,,,2013-11-08 03:01:11,2013-11-08 03:02:08
1203,1316,c:141620,0.0,USD,0.0,USD,2000-11-20,NASDAQ:SLXP,,,2013-11-08 03:24:21,2013-11-08 03:24:52
1204,1317,c:200534,0.0,USD,0.0,USD,2004-04-01,NASDAQ:SNTS,,,2013-11-08 03:25:36,2013-11-08 03:26:21
1205,1318,c:277914,0.0,USD,0.0,USD,,NASDAQ:ATX,,,2013-11-08 13:49:11,2013-11-08 13:49:11
1206,1319,c:257187,0.0,USD,0.0,USD,2008-01-01,OTCBQ: MCVE,,,2013-11-08 16:54:08,2013-11-08 23:24:17
1207,1320,c:261811,0.0,USD,0.0,USD,,"MQG, MQBKY",,,2013-11-08 19:10:59,2013-11-08 19:10:59
1208,1321,c:277981,0.0,USD,0.0,USD,,TLM,,,2013-11-08 19:19:46,2013-11-08 19:19:46
1209,1322,c:162608,0.0,USD,0.0,USD,,NYSE:COP,,,2013-11-08 19:50:59,2013-11-18 21:35:06
1210,1323,c:268288,0.0,USD,74000000.0,USD,2013-11-21,NYSE:EVGN,http://www.globes.co.il/serveen/globes/docview.asp?did=1000895913&fid=1725,Evogene raises $74m in New York,2013-11-12 09:35:35,2013-11-22 03:37:57
1211,1324,c:51364,0.0,USD,0.0,USD,2004-12-03,AIM:AND,http://www.andor.com/company,,2013-11-13 01:14:10,2013-11-13 01:14:10
1212,1325,c:26921,0.0,USD,0.0,USD,1999-01-15,LSE:OXIG,,,2013-11-13 01:16:43,2013-11-13 01:16:43
1213,1326,c:82151,0.0,USD,0.0,USD,2011-01-05,OTC:BARZ,,,2013-11-13 05:56:42,2013-11-13 05:57:29
1214,1327,c:279132,0.0,USD,0.0,USD,2000-04-06,NYSE:PTR,,,2013-11-13 10:31:54,2013-11-13 10:32:20
1215,1328,c:6369,0.0,USD,0.0,USD,,TSX:GXI,,,2013-11-14 03:58:52,2013-11-14 03:58:52
1216,1329,c:145061,0.0,USD,0.0,USD,2008-12-26,OTC:TTNP,,,2013-11-14 05:13:43,2013-11-14 05:15:03
1217,1330,c:279371,0.0,USD,0.0,USD,2008-07-08,OTC:QRXPY,,,2013-11-14 06:35:47,2013-11-14 06:36:32
1218,1332,c:279014,0.0,USD,0.0,USD,2013-11-13,NYSE:STAY,http://www.bizjournals.com/charlotte/blog/bank_notes/2013/11/extended-stay-shares-shoot-higher.html,Extended Stay shares shoot higher following $565M IPO,2013-11-14 10:47:00,2013-11-14 10:48:40
1219,1333,c:40228,0.0,USD,138000000.0,USD,2008-11-17,NASDAQ:TNDM,http://www.massdevice.com/news/tandem-diabetes-closes-138m-ipo,Tandem Diabetes closes $138M IPO,2013-11-15 03:14:00,2013-11-20 14:35:24
1220,1334,c:37940,0.0,USD,263000000.0,USD,2013-11-15,NASDAQ:ZU,http://pandodaily.com/news/zulily-raises-263m-in-ipo-commands-2-68b-initial-market-cap/?utm_source=dlvr.it&utm_medium=twitter,"Zulily raises $263M in IPO, commands $2.68B initial market cap",2013-11-15 04:38:35,2013-11-18 03:57:13
1221,1335,c:280553,0.0,USD,0.0,USD,,OTC:ZTHO,,,2013-11-19 06:44:01,2013-11-19 06:44:01
1222,1336,c:28922,0.0,USD,0.0,USD,2000-01-01,NYSE:ICE,,,2013-11-19 10:09:40,2013-11-19 10:10:12
1223,1337,c:280761,0.0,USD,0.0,USD,1998-06-10,NYSE:DVN,,,2013-11-20 03:36:00,2013-11-20 03:36:35
1224,1338,c:205153,0.0,USD,0.0,USD,2013-05-01,OTC:MLSS,,,2013-11-20 04:55:40,2013-11-20 04:59:14
1225,1340,c:280991,0.0,USD,0.0,USD,2010-11-10,OTCBB:GBSX,,,2013-11-21 03:21:28,2013-11-21 03:22:29
1226,1341,c:281393,0.0,USD,0.0,USD,2009-10-26,NASDAQ:IPCI,,,2013-11-22 07:34:07,2013-11-22 07:35:07
1227,1343,c:36485,0.0,USD,64000000.0,USD,2013-11-22,OXFD,http://www.oxfordimmunotec.com,,2013-11-22 19:04:50,2013-11-22 19:04:50
1228,1344,c:281519,0.0,USD,200000000.0,USD,2013-11-22,NYSE:VNCE,http://www.vince.com,Vince Raises $200 Million Pricing IPO Above Marketed Range,2013-11-22 19:13:01,2013-11-25 20:54:15
1229,1345,c:281663,0.0,USD,228000000.0,USD,2013-11-21,NYSE:NVGS,http://www.marinelog.com/index.php?option=com_k2&view=item&id=5882:wilbur-ross-controlled-navigator-raises-8-million-in-ipo&Itemid=231,Wilbur Ross controlled Navigator raises $228 million in IPO,2013-11-23 11:58:50,2013-11-23 11:58:50
1230,1346,c:281988,0.0,USD,0.0,USD,2012-01-13,NYSE:RSE,,,2013-11-25 13:35:31,2013-11-25 13:37:37
1231,1347,c:27295,0.0,USD,24400000000.0,GBP,,TSCO.L,,,2013-11-25 16:54:02,2013-11-25 16:56:50
1232,1348,c:46339,0.0,USD,0.0,USD,,CAH,http://ir.cardinalhealth.com/,Cardinal Health,2013-11-25 17:09:54,2013-11-25 17:09:54
1233,1349,c:24054,0.0,USD,0.0,USD,,Euronext: CA,,,2013-11-25 17:31:32,2013-12-03 01:05:58
1234,1351,c:279449,0.0,USD,79000000.0,USD,2013-11-24,NASDAQ:GOMO,http://www.chinamoneypodcast.com/2013/11/24/pe-backed-sungy-mobile-completes-79m-ipo,PE-Backed Sungy Mobile Completes $79M IPO,2013-11-26 07:26:02,2013-11-26 07:26:02
1235,1352,c:223939,0.0,USD,0.0,USD,,HSIC,,,2013-11-26 22:30:48,2013-11-26 22:30:48
1236,1353,c:75577,0.0,USD,0.0,USD,1999-12-07,NASDAQ:HPOL,,,2013-11-27 03:36:43,2013-11-27 03:38:01
1237,1354,c:282477,0.0,USD,0.0,USD,2007-06-28,NASDAQ:NWBO,,,2013-11-27 06:28:59,2013-11-27 06:30:17
1238,1355,c:225182,0.0,USD,84500000.0,USD,2009-02-26,NASDAQ:CSII,http://www.massdevice.com/news/cardiovascular-systems-raises-845m-through-public-offering,Cardiovascular Systems raises $84.5M through public offering,2013-11-28 03:21:19,2013-11-28 03:22:34
1239,1356,c:185523,38600.0,USD,11800.0,USD,1999-12-09,SZ002315,http://quote.eastmoney.com/sz002315.html,made-in-china.com stock,2013-12-03 01:24:14,2013-12-04 09:58:20
1240,1357,c:85862,0.0,USD,86250000.0,USD,2008-12-01,NASDAQ:INGN,http://www.pehub.com/2013/12/vc-backed-inogen-files-for-86-25-mln-ipo-fortune/?utm_source=dlvr.it&utm_medium=twitter,VC-backed Inogen files for $86.25 mln IPO  Fortune,2013-12-03 05:25:08,2013-12-03 05:26:35
1241,1358,c:283827,0.0,USD,0.0,USD,,NYSE:ASGN ,,,2013-12-03 14:05:45,2013-12-03 14:05:45
1242,1359,c:17533,0.0,USD,124600000.0,USD,2007-07-06,NASDAQ: SPRD,http://www.reuters.com/article/2007/06/27/spreadtrumcommunications-ipo-idUSWEN90042007062,Spreadtrum Communications IPO prices above range,2013-12-04 01:00:15,2013-12-04 01:00:15
1243,1360,c:284081,0.0,USD,0.0,USD,2013-07-17,NYSE:NYLD,,,2013-12-04 12:34:30,2013-12-04 12:36:41
1244,1361,c:284194,0.0,USD,0.0,USD,2000-01-01,NYSE:ACT,,,2013-12-05 04:36:33,2013-12-05 04:37:08
1245,1362,c:213595,0.0,USD,70000000.0,USD,2013-12-03,Nasdaq:XNCR,http://www.seattlepi.com/business/article/Xencor-trades-higher-after-IPO-prices-at-70M-5030649.php,Xencor trades higher after IPO prices at $70M,2013-12-05 11:19:12,2013-12-05 11:19:12
1246,1363,c:285039,0.0,USD,0.0,USD,,ASX:TPM,,,2013-12-09 05:24:26,2013-12-09 05:24:26
1247,1364,c:285065,0.0,USD,0.0,USD,1990-01-02,OTC:CMI,,,2013-12-09 06:46:25,2013-12-09 07:11:52
1248,1365,c:31659,0.0,USD,0.0,USD,2001-02-12,OTC:RHHBY,,,2013-12-09 07:06:19,2013-12-09 07:12:30
1249,1366,c:212794,0.0,USD,0.0,USD,1990-01-01,UNH,http://dealbook.on.nytimes.com/public/overview?symbol=UNH,,2013-12-09 21:03:29,2013-12-09 21:04:53
1250,1367,c:220209,0.0,USD,0.0,USD,2012-10-26,NYSE:WWAV,,,2013-12-10 03:33:39,2013-12-10 03:46:43
1251,1368,c:157681,0.0,USD,0.0,USD,2009-08-28,NYSE:CFN,,,2013-12-10 06:55:49,2013-12-10 06:55:49
1252,1369,c:258527,0.0,USD,0.0,USD,,NYSE:MRC,,,2013-12-11 03:42:45,2013-12-11 03:42:45
1253,1370,c:36508,0.0,USD,43000000.0,USD,2013-12-11,TYO:3681,http://newsroom.intel.com/community/intel_newsroom/blog/2013/12/10/chip-shot-intel-capital-portfolio-company-v-cube-completes-ipo,Chip Shot: Intel Capital Portfolio Company V-Cube Completes IPO,2013-12-11 17:13:33,2013-12-11 17:21:35
1254,1371,c:152753,0.0,USD,0.0,USD,1985-12-05,NASDAQ:COST,http://phx.corporate-ir.net/phoenix.zhtml?c=83830&p=irol-faq,Costco Investor Relations,2013-12-11 23:28:07,2013-12-11 23:28:07
1255,1372,c:267859,0.0,USD,0.0,USD,,NYSE:EBS,,,2013-12-12 05:42:06,2013-12-12 05:42:06
1256,1373,c:39330,0.0,USD,725000000.0,USD,2013-12-11,NYSE:ARMK,http://www.reuters.com/article/2013/12/11/aramark-ipopricing-idUSL3N0JQ45620131211?feedType=RSS&feedName=privateEquity,Food services firm Aramark raises $725 mln in IPO - underwriter,2013-12-12 07:08:45,2013-12-12 07:19:44
1257,1374,c:220208,0.0,USD,2350000000.0,USD,2008-12-08,NYSE:HLT,http://news.hiltonworldwide.com/index.cfm/newsroom/detail/26019,Hilton Worldwide Prices Initial Public Offering,2013-12-12 07:16:31,2013-12-12 07:20:41
1258,1375,c:243568,0.0,USD,0.0,USD,,OTC:BCLI,,,2013-12-12 12:52:49,2013-12-12 12:52:49
1259,1376,c:235945,0.0,USD,53000000.0,USD,,NASDAQ:KIN,http://www.bizjournals.com/sanjose/news/2013/12/12/kindred-biosciences-raises-53-million.html?ana=RSS&s=article_search&utm_source=twitterfeed&utm_medium=twitter&utm_campaign=Feed%3A+bizj_sanjose+%28Silicon+Valley+%2F+San+Jose+Business+Journal%29,Kindred Biosciences raises $53 million in IPO,2013-12-12 14:21:48,2013-12-12 14:21:48
